date,job_role,canonical_skill,demand_count,trend_ratio_base,trend_ratio_job_intent,blog_collected_count,cafe_collected_count,kin_collected_count,unique_document_count,weeks_observed,data_quality_flag
2026-02-02,인사/노무,더존,76,58.26334,13.15789,20,20,20,60,30,OK
2026-02-09,인사/노무,더존,76,46.66192,13.15789,20,20,20,60,30,OK
2026-02-16,인사/노무,더존,76,33.65124,13.15789,20,20,20,60,30,OK
2026-02-23,인사/노무,더존,76,76.05693,13.15789,20,20,20,60,30,OK
2026-03-02,인사/노무,더존,76,45.08185,26.31578,20,20,20,60,30,OK
2026-03-09,인사/노무,더존,76,48.81138,65.78947,20,20,20,60,30,OK
2026-03-16,인사/노무,더존,76,45.28113,65.78947,20,20,20,60,30,OK
2026-03-23,인사/노무,더존,76,43.85765,18.42105,20,20,20,60,30,OK
2026-03-30,인사/노무,더존,76,44.27046,28.94736,20,20,20,60,30,OK
2026-04-06,인사/노무,더존,76,43.41637,36.8421,20,20,20,60,30,OK
2026-04-13,인사/노무,더존,76,41.09608,57.89473,20,20,20,60,30,OK
2026-04-20,인사/노무,더존,76,64.92526,89.47368,20,20,20,60,30,OK
2026-04-27,인사/노무,더존,76,33.69395,47.36842,20,20,20,60,30,OK
2026-05-04,인사/노무,더존,76,32.29893,28.94736,20,20,20,60,30,OK
2026-05-11,인사/노무,더존,76,37.5943,60.52631,20,20,20,60,30,OK
2026-05-18,인사/노무,더존,76,35.18861,52.63157,20,20,20,60,30,OK
2026-05-25,인사/노무,더존,76,30.2064,76.31578,20,20,20,60,30,OK
2026-06-01,인사/노무,더존,76,28.64056,,20,20,20,60,30,OK
2026-06-08,인사/노무,더존,76,32.01423,,20,20,20,60,30,OK
2026-06-15,인사/노무,더존,76,33.5516,68.42105,20,20,20,60,30,OK
2026-06-22,인사/노무,더존,76,33.28113,47.36842,20,20,20,60,30,OK
2026-06-29,인사/노무,더존,76,33.11032,34.21052,20,20,20,60,30,OK
2026-07-06,인사/노무,더존,76,38.19217,73.68421,20,20,20,60,30,OK
2026-07-13,인사/노무,더존,76,29.70818,26.31578,20,20,20,60,30,OK
2026-07-20,인사/노무,더존,76,30.04982,34.21052,20,20,20,60,30,OK
2025-12-29,인사/노무,HRD,52,81.90399,68.06451,20,20,20,60,30,OK
2026-01-05,인사/노무,HRD,52,100.0,84.08602,20,20,20,60,30,OK
2026-01-12,인사/노무,HRD,52,89.23478,83.33333,20,20,20,60,30,OK
2026-01-19,인사/노무,HRD,52,86.66398,80.32258,20,20,20,60,30,OK
2026-01-26,인사/노무,HRD,52,84.7158,81.39784,20,20,20,60,30,OK
2026-02-02,인사/노무,HRD,52,83.99276,98.49462,20,20,20,60,30,OK
2026-02-09,인사/노무,HRD,52,71.15886,97.52688,20,20,20,60,30,OK
2026-02-16,인사/노무,HRD,52,57.26049,59.89247,20,20,20,60,30,OK
2026-02-23,인사/노무,HRD,52,78.12813,91.39784,20,20,20,60,30,OK
2026-03-02,인사/노무,HRD,52,78.4294,81.72043,20,20,20,60,30,OK
2026-03-09,인사/노무,HRD,52,83.71158,100.0,20,20,20,60,30,OK
2026-03-16,인사/노무,HRD,52,79.21269,99.35483,20,20,20,60,30,OK
2026-03-23,인사/노무,HRD,52,76.09961,93.87096,20,20,20,60,30,OK
2026-03-30,인사/노무,HRD,52,71.19903,91.29032,20,20,20,60,30,OK
2026-04-06,인사/노무,HRD,52,73.76983,86.98924,20,20,20,60,30,OK
2026-04-13,인사/노무,HRD,52,69.5722,77.31182,20,20,20,60,30,OK
2026-04-20,인사/노무,HRD,52,67.78469,79.13978,20,20,20,60,30,OK
2026-04-27,인사/노무,HRD,52,56.69813,72.15053,20,20,20,60,30,OK
2026-05-04,인사/노무,HRD,52,56.01526,68.49462,20,20,20,60,30,OK
2026-05-11,인사/노무,HRD,52,62.62301,84.73118,20,20,20,60,30,OK
2026-05-18,인사/노무,HRD,52,61.59871,83.54838,20,20,20,60,30,OK
2026-05-25,인사/노무,HRD,52,56.15585,71.18279,20,20,20,60,30,OK
2026-06-01,인사/노무,HRD,52,51.71721,68.8172,20,20,20,60,30,OK
2026-06-08,인사/노무,HRD,52,57.30066,76.88172,20,20,20,60,30,OK
2026-06-15,인사/노무,HRD,52,56.51737,77.31182,20,20,20,60,30,OK
2026-06-22,인사/노무,HRD,52,57.7626,80.86021,20,20,20,60,30,OK
2026-06-29,인사/노무,HRD,52,54.99096,63.44086,20,20,20,60,30,OK
2026-07-06,인사/노무,HRD,52,52.94235,70.86021,20,20,20,60,30,OK
2026-07-13,인사/노무,HRD,52,47.17814,67.6344,20,20,20,60,30,OK
2026-07-20,인사/노무,HRD,52,43.20144,58.49462,20,20,20,60,30,OK
2025-12-29,인사/노무,콘텐츠,45,88.31332,47.67441,20,20,20,60,30,OK
2026-01-05,인사/노무,콘텐츠,45,98.86291,76.74418,20,20,20,60,30,OK
2026-01-12,인사/노무,콘텐츠,45,93.87239,100.0,20,20,20,60,30,OK
2026-01-19,인사/노무,콘텐츠,45,93.11433,66.27906,20,20,20,60,30,OK
2026-01-26,인사/노무,콘텐츠,45,89.95578,65.11627,20,20,20,60,30,OK
2026-02-02,인사/노무,콘텐츠,45,80.66961,44.18604,20,20,20,60,30,OK
2026-02-09,인사/노무,콘텐츠,45,77.25837,51.16279,20,20,20,60,30,OK
2026-02-16,인사/노무,콘텐츠,45,64.62413,52.32558,20,20,20,60,30,OK
2026-02-23,인사/노무,콘텐츠,45,76.87934,63.95348,20,20,20,60,30,OK
2026-03-02,인사/노무,콘텐츠,45,87.42893,60.46511,20,20,20,60,30,OK
2026-03-09,인사/노무,콘텐츠,45,100.0,89.53488,20,20,20,60,30,OK
2026-03-16,인사/노무,콘텐츠,45,94.88313,93.02325,20,20,20,60,30,OK
2026-03-23,인사/노무,콘텐츠,45,84.58622,75.58139,20,20,20,60,30,OK
2026-03-30,인사/노무,콘텐츠,45,89.45041,72.09302,20,20,20,60,30,OK
2026-04-06,인사/노무,콘텐츠,45,83.44914,80.23255,20,20,20,60,30,OK
2026-04-13,인사/노무,콘텐츠,45,79.46936,65.11627,20,20,20,60,30,OK
2026-04-20,인사/노무,콘텐츠,45,76.94251,62.79069,20,20,20,60,30,OK
2026-04-27,인사/노무,콘텐츠,45,69.29879,47.67441,20,20,20,60,30,OK
2026-05-04,인사/노무,콘텐츠,45,65.50852,65.11627,20,20,20,60,30,OK
2026-05-11,인사/노무,콘텐츠,45,72.96272,70.93023,20,20,20,60,30,OK
2026-05-18,인사/노무,콘텐츠,45,74.41566,50.0,20,20,20,60,30,OK
2026-05-25,인사/노무,콘텐츠,45,66.58243,45.34883,20,20,20,60,30,OK
2026-06-01,인사/노무,콘텐츠,45,69.36197,53.48837,20,20,20,60,30,OK
2026-06-08,인사/노무,콘텐츠,45,74.60518,76.74418,20,20,20,60,30,OK
2026-06-15,인사/노무,콘텐츠,45,69.55148,51.16279,20,20,20,60,30,OK
2026-06-22,인사/노무,콘텐츠,45,66.01389,62.79069,20,20,20,60,30,OK
2026-06-29,인사/노무,콘텐츠,45,67.46683,89.53488,20,20,20,60,30,OK
2026-07-06,인사/노무,콘텐츠,45,69.10928,38.37209,20,20,20,60,30,OK
2026-07-13,인사/노무,콘텐츠,45,62.03411,51.16279,20,20,20,60,30,OK
2026-07-20,인사/노무,콘텐츠,45,53.19014,63.95348,20,20,20,60,30,OK
2025-12-29,인사/노무,노무사,44,94.39394,69.41015,20,20,20,60,30,OK
2026-01-05,인사/노무,노무사,44,100.0,99.72565,20,20,20,60,30,OK
2026-01-12,인사/노무,노무사,44,89.48865,98.07956,20,20,20,60,30,OK
2026-01-19,인사/노무,노무사,44,87.26843,93.41563,20,20,20,60,30,OK
2026-01-26,인사/노무,노무사,44,86.97009,97.94238,20,20,20,60,30,OK
2026-02-02,인사/노무,노무사,44,76.43793,96.43347,20,20,20,60,30,OK
2026-02-09,인사/노무,노무사,44,71.56733,94.51303,20,20,20,60,30,OK
2026-02-16,인사/노무,노무사,44,58.61375,60.49382,20,20,20,60,30,OK
2026-02-23,인사/노무,노무사,44,67.6542,81.893,20,20,20,60,30,OK
2026-03-02,인사/노무,노무사,44,92.93693,78.1893,20,20,20,60,30,OK
2026-03-09,인사/노무,노무사,44,65.73232,89.02606,20,20,20,60,30,OK
2026-03-16,인사/노무,노무사,44,66.91875,94.37585,20,20,20,60,30,OK
2026-03-23,인사/노무,노무사,44,65.21889,100.0,20,20,20,60,30,OK
2026-03-30,인사/노무,노무사,44,72.13626,99.72565,20,20,20,60,30,OK
2026-04-06,인사/노무,노무사,44,61.36127,90.26063,20,20,20,60,30,OK
2026-04-13,인사/노무,노무사,44,59.37001,83.81344,20,20,20,60,30,OK
2026-04-20,인사/노무,노무사,44,59.73079,75.85733,20,20,20,60,30,OK
2026-04-27,인사/노무,노무사,44,54.69367,66.11796,20,20,20,60,30,OK
2026-05-04,인사/노무,노무사,44,54.04842,59.67078,20,20,20,60,30,OK
2026-05-11,인사/노무,노무사,44,57.31631,80.65843,20,20,20,60,30,OK
2026-05-18,인사/노무,노무사,44,72.83702,77.50342,20,20,20,60,30,OK
2026-05-25,인사/노무,노무사,44,57.38569,65.70644,20,20,20,60,30,OK
2026-06-01,인사/노무,노무사,44,49.44147,60.21947,20,20,20,60,30,OK
2026-06-08,인사/노무,노무사,44,54.208,76.26886,20,20,20,60,30,OK
2026-06-15,인사/노무,노무사,44,50.3365,68.72427,20,20,20,60,30,OK
2026-06-22,인사/노무,노무사,44,57.33712,63.10013,20,20,20,60,30,OK
2026-06-29,인사/노무,노무사,44,57.50364,63.10013,20,20,20,60,30,OK
2026-07-06,인사/노무,노무사,44,54.92263,60.0823,20,20,20,60,30,OK
2026-07-13,인사/노무,노무사,44,49.96877,58.98491,20,20,20,60,30,OK
2026-07-20,인사/노무,노무사,44,42.11475,71.19341,20,20,20,60,30,OK
2025-12-29,인사/노무,준법,43,56.32653,100.0,20,20,20,60,30,OK
2026-01-05,인사/노무,준법,43,76.32653,88.88888,20,20,20,60,30,OK
2026-01-12,인사/노무,준법,43,66.93877,62.96296,20,20,20,60,30,OK
2026-01-19,인사/노무,준법,43,61.22448,29.62962,20,20,20,60,30,OK
2026-01-26,인사/노무,준법,43,59.59183,37.03703,20,20,20,60,30,OK
2026-02-02,인사/노무,준법,43,62.44897,44.44444,20,20,20,60,30,OK
2026-02-09,인사/노무,준법,43,56.32653,20.37037,20,20,20,60,30,OK
2026-02-16,인사/노무,준법,43,40.40816,,20,20,20,60,30,OK
2026-02-23,인사/노무,준법,43,57.55102,11.11111,20,20,20,60,30,OK
2026-03-02,인사/노무,준법,43,52.24489,22.22222,20,20,20,60,30,OK
2026-03-09,인사/노무,준법,43,68.16326,18.51851,20,20,20,60,30,OK
2026-03-16,인사/노무,준법,43,66.53061,9.25925,20,20,20,60,30,OK
2026-03-23,인사/노무,준법,43,71.42857,,20,20,20,60,30,OK
2026-03-30,인사/노무,준법,43,69.38775,,20,20,20,60,30,OK
2026-04-06,인사/노무,준법,43,71.42857,35.18518,20,20,20,60,30,OK
2026-04-13,인사/노무,준법,43,79.18367,35.18518,20,20,20,60,30,OK
2026-04-20,인사/노무,준법,43,76.73469,11.11111,20,20,20,60,30,OK
2026-04-27,인사/노무,준법,43,45.71428,22.22222,20,20,20,60,30,OK
2026-05-04,인사/노무,준법,43,59.18367,18.51851,20,20,20,60,30,OK
2026-05-11,인사/노무,준법,43,54.69387,,20,20,20,60,30,OK
2026-05-18,인사/노무,준법,43,62.44897,22.22222,20,20,20,60,30,OK
2026-05-25,인사/노무,준법,43,66.12244,29.62962,20,20,20,60,30,OK
2026-06-01,인사/노무,준법,43,80.40816,31.48148,20,20,20,60,30,OK
2026-06-08,인사/노무,준법,43,100.0,20.37037,20,20,20,60,30,OK
2026-06-15,인사/노무,준법,43,80.81632,57.4074,20,20,20,60,30,OK
2026-06-22,인사/노무,준법,43,91.0204,11.11111,20,20,20,60,30,OK
2026-06-29,인사/노무,준법,43,100.0,22.22222,20,20,20,60,30,OK
2026-07-06,인사/노무,준법,43,46.93877,59.25925,20,20,20,60,30,OK
2026-07-13,인사/노무,준법,43,50.20408,24.07407,20,20,20,60,30,OK
2026-07-20,인사/노무,준법,43,53.46938,29.62962,20,20,20,60,30,OK
2025-12-29,인사/노무,브랜드,37,73.37334,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-01-05,인사/노무,브랜드,37,79.43777,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-01-12,인사/노무,브랜드,37,80.32217,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-01-19,인사/노무,브랜드,37,89.00821,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-01-26,인사/노무,브랜드,37,89.86102,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-02-02,인사/노무,브랜드,37,78.33228,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-02-09,인사/노무,브랜드,37,69.96209,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-02-16,인사/노무,브랜드,37,67.94061,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-02-23,인사/노무,브랜드,37,76.0897,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-02,인사/노무,브랜드,37,84.68098,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-09,인사/노무,브랜드,37,100.0,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-16,인사/노무,브랜드,37,93.17751,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-23,인사/노무,브랜드,37,83.3228,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-30,인사/노무,브랜드,37,85.43903,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-04-06,인사/노무,브랜드,37,83.63866,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-04-13,인사/노무,브랜드,37,85.37586,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-04-20,인사/노무,브랜드,37,75.80543,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-04-27,인사/노무,브랜드,37,71.79406,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-05-04,인사/노무,브랜드,37,80.82754,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-05-11,인사/노무,브랜드,37,84.33354,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-05-18,인사/노무,브랜드,37,76.94251,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-05-25,인사/노무,브랜드,37,72.3626,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-01,인사/노무,브랜드,37,66.61402,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-08,인사/노무,브랜드,37,65.41377,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-15,인사/노무,브랜드,37,62.00252,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-22,인사/노무,브랜드,37,56.69614,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-29,인사/노무,브랜드,37,57.73847,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-07-06,인사/노무,브랜드,37,62.47631,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-07-13,인사/노무,브랜드,37,64.18193,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-07-20,인사/노무,브랜드,37,49.21036,,20,20,20,60,30,INTENT_EMPTY_RESULT
2025-12-29,인사/노무,법무,35,83.58208,81.91881,20,20,20,60,30,OK
2026-01-05,인사/노무,법무,35,91.79104,100.0,20,20,20,60,30,OK
2026-01-12,인사/노무,법무,35,82.08955,75.27675,20,20,20,60,30,OK
2026-01-19,인사/노무,법무,35,91.04477,85.97785,20,20,20,60,30,OK
2026-01-26,인사/노무,법무,35,87.31343,79.70479,20,20,20,60,30,OK
2026-02-02,인사/노무,법무,35,75.37313,69.37269,20,20,20,60,30,OK
2026-02-09,인사/노무,법무,35,83.58208,54.61254,20,20,20,60,30,OK
2026-02-16,인사/노무,법무,35,61.19402,41.32841,20,20,20,60,30,OK
2026-02-23,인사/노무,법무,35,82.08955,66.78966,20,20,20,60,30,OK
2026-03-02,인사/노무,법무,35,66.41791,59.04059,20,20,20,60,30,OK
2026-03-09,인사/노무,법무,35,77.61194,66.05166,20,20,20,60,30,OK
2026-03-16,인사/노무,법무,35,89.55223,71.95571,20,20,20,60,30,OK
2026-03-23,인사/노무,법무,35,95.52238,72.32472,20,20,20,60,30,OK
2026-03-30,인사/노무,법무,35,74.62686,85.23985,20,20,20,60,30,OK
2026-04-06,인사/노무,법무,35,80.59701,67.52767,20,20,20,60,30,OK
2026-04-13,인사/노무,법무,35,100.0,59.77859,20,20,20,60,30,OK
2026-04-20,인사/노무,법무,35,82.08955,63.46863,20,20,20,60,30,OK
2026-04-27,인사/노무,법무,35,55.22388,45.38745,20,20,20,60,30,OK
2026-05-04,인사/노무,법무,35,60.44776,48.33948,20,20,20,60,30,OK
2026-05-11,인사/노무,법무,35,68.65671,57.93357,20,20,20,60,30,OK
2026-05-18,인사/노무,법무,35,77.61194,62.36162,20,20,20,60,30,OK
2026-05-25,인사/노무,법무,35,53.73134,57.19557,20,20,20,60,30,OK
2026-06-01,인사/노무,법무,35,58.20895,59.77859,20,20,20,60,30,OK
2026-06-08,인사/노무,법무,35,70.14925,73.43173,20,20,20,60,30,OK
2026-06-15,인사/노무,법무,35,68.65671,91.14391,20,20,20,60,30,OK
2026-06-22,인사/노무,법무,35,73.88059,70.4797,20,20,20,60,30,OK
2026-06-29,인사/노무,법무,35,63.43283,74.53874,20,20,20,60,30,OK
2026-07-06,인사/노무,법무,35,57.46268,64.94464,20,20,20,60,30,OK
2026-07-13,인사/노무,법무,35,66.41791,60.8856,20,20,20,60,30,OK
2026-07-20,인사/노무,법무,35,64.92537,69.00369,20,20,20,60,30,OK
2025-12-29,인사/노무,디자인,30,61.96518,57.29166,20,20,20,60,30,OK
2026-01-05,인사/노무,디자인,30,72.82384,72.56944,20,20,20,60,30,OK
2026-01-12,인사/노무,디자인,30,74.56476,94.44444,20,20,20,60,30,OK
2026-01-19,인사/노무,디자인,30,73.35497,80.55555,20,20,20,60,30,OK
2026-01-26,인사/노무,디자인,30,69.96164,77.43055,20,20,20,60,30,OK
2026-02-02,인사/노무,디자인,30,71.76158,79.51388,20,20,20,60,30,OK
2026-02-09,인사/노무,디자인,30,66.33225,92.36111,20,20,20,60,30,OK
2026-02-16,인사/노무,디자인,30,48.00826,56.94444,20,20,20,60,30,OK
2026-02-23,인사/노무,디자인,30,71.28946,91.66666,20,20,20,60,30,OK
2026-03-02,인사/노무,디자인,30,79.84656,100.0,20,20,20,60,30,OK
2026-03-09,인사/노무,디자인,30,100.0,98.26388,20,20,20,60,30,OK
2026-03-16,인사/노무,디자인,30,84.83328,84.02777,20,20,20,60,30,OK
2026-03-23,인사/노무,디자인,30,79.25641,62.84722,20,20,20,60,30,OK
2026-03-30,인사/노무,디자인,30,75.80407,68.05555,20,20,20,60,30,OK
2026-04-06,인사/노무,디자인,30,79.1974,61.80555,20,20,20,60,30,OK
2026-04-13,인사/노무,디자인,30,70.6403,69.79166,20,20,20,60,30,OK
2026-04-20,인사/노무,디자인,30,65.29949,54.16666,20,20,20,60,30,OK
2026-04-27,인사/노무,디자인,30,62.17173,44.79166,20,20,20,60,30,OK
2026-05-04,인사/노무,디자인,30,62.93892,53.47222,20,20,20,60,30,OK
2026-05-11,인사/노무,디자인,30,68.92888,61.11111,20,20,20,60,30,OK
2026-05-18,인사/노무,디자인,30,68.30923,49.30555,20,20,20,60,30,OK
2026-05-25,인사/노무,디자인,30,64.0897,41.66666,20,20,20,60,30,OK
2026-06-01,인사/노무,디자인,30,62.85039,41.31944,20,20,20,60,30,OK
2026-06-08,인사/노무,디자인,30,67.54204,54.51388,20,20,20,60,30,OK
2026-06-15,인사/노무,디자인,30,63.17497,55.55555,20,20,20,60,30,OK
2026-06-22,인사/노무,디자인,30,56.03422,47.91666,20,20,20,60,30,OK
2026-06-29,인사/노무,디자인,30,57.12599,45.48611,20,20,20,60,30,OK
2026-07-06,인사/노무,디자인,30,67.51254,43.05555,20,20,20,60,30,OK
2026-07-13,인사/노무,디자인,30,53.37857,32.63888,20,20,20,60,30,OK
2026-07-20,인사/노무,디자인,30,45.47064,36.11111,20,20,20,60,30,OK
,인사/노무,자금,30,,,20,20,20,60,0,BASE_EMPTY_RESULT;INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
,인사/노무,리스크,28,,,20,20,20,60,0,BASE_EMPTY_RESULT;INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
,회계/재무,세무/결산,845,,,20,20,20,60,0,BASE_EMPTY_RESULT;INTENT_EMPTY_RESULT
2025-12-29,회계/재무,ERP,738,70.0192,14.02714,20,20,20,60,30,OK
2026-01-05,회계/재무,ERP,738,100.0,28.95927,20,20,20,60,30,OK
2026-01-12,회계/재무,ERP,738,93.37266,35.29411,20,20,20,60,30,OK
2026-01-19,회계/재무,ERP,738,96.54226,43.8914,20,20,20,60,30,OK
2026-01-26,회계/재무,ERP,738,90.23051,63.34841,20,20,20,60,30,OK
2026-02-02,회계/재무,ERP,738,88.11745,79.638,20,20,20,60,30,OK
2026-02-09,회계/재무,ERP,738,76.86608,100.0,20,20,20,60,30,OK
2026-02-16,회계/재무,ERP,738,48.86114,38.46153,20,20,20,60,30,OK
2026-02-23,회계/재무,ERP,738,84.87925,68.32579,20,20,20,60,30,OK
2026-03-02,회계/재무,ERP,738,84.23435,54.75113,20,20,20,60,30,OK
2026-03-09,회계/재무,ERP,738,88.22722,42.53393,20,20,20,60,30,OK
2026-03-16,회계/재무,ERP,738,84.81064,29.41176,20,20,20,60,30,OK
2026-03-23,회계/재무,ERP,738,87.59604,19.00452,20,20,20,60,30,OK
2026-03-30,회계/재무,ERP,738,83.89132,9.95475,20,20,20,60,30,OK
2026-04-06,회계/재무,ERP,738,83.71295,17.64705,20,20,20,60,30,OK
2026-04-13,회계/재무,ERP,738,81.7371,25.79185,20,20,20,60,30,OK
2026-04-20,회계/재무,ERP,738,75.41163,19.9095,20,20,20,60,30,OK
2026-04-27,회계/재무,ERP,738,68.3315,10.85972,20,20,20,60,30,OK
2026-05-04,회계/재무,ERP,738,65.05214,8.59728,20,20,20,60,30,OK
2026-05-11,회계/재무,ERP,738,72.68111,10.85972,20,20,20,60,30,OK
2026-05-18,회계/재무,ERP,738,71.00713,16.28959,20,20,20,60,30,OK
2026-05-25,회계/재무,ERP,738,69.22338,2.26244,20,20,20,60,30,OK
2026-06-01,회계/재무,ERP,738,61.29253,,20,20,20,60,30,OK
2026-06-08,회계/재무,ERP,738,69.85455,2.26244,20,20,20,60,30,OK
2026-06-15,회계/재무,ERP,738,71.78924,8.59728,20,20,20,60,30,OK
2026-06-22,회계/재무,ERP,738,69.82711,,20,20,20,60,30,OK
2026-06-29,회계/재무,ERP,738,73.17508,2.26244,20,20,20,60,30,OK
2026-07-06,회계/재무,ERP,738,69.53896,7.23981,20,20,20,60,30,OK
2026-07-13,회계/재무,ERP,738,61.08671,11.31221,20,20,20,60,30,OK
2026-07-20,회계/재무,ERP,738,58.24643,10.40723,20,20,20,60,30,OK
2025-12-29,회계/재무,Excel,672,76.72371,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-01-05,회계/재무,Excel,672,97.45721,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-01-12,회계/재무,Excel,672,100.0,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-01-19,회계/재무,Excel,672,96.96821,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-01-26,회계/재무,Excel,672,94.37652,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-02-02,회계/재무,Excel,672,91.19804,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-02-09,회계/재무,Excel,672,86.16136,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-02-16,회계/재무,Excel,672,67.33496,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-02-23,회계/재무,Excel,672,82.15158,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-02,회계/재무,Excel,672,80.39119,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-09,회계/재무,Excel,672,87.04156,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-16,회계/재무,Excel,672,76.62591,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-23,회계/재무,Excel,672,81.12469,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-30,회계/재무,Excel,672,83.08068,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-04-06,회계/재무,Excel,672,77.31051,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-04-13,회계/재무,Excel,672,76.47921,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-04-20,회계/재무,Excel,672,75.35452,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-04-27,회계/재무,Excel,672,60.97799,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-05-04,회계/재무,Excel,672,59.511,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-05-11,회계/재무,Excel,672,61.85819,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-05-18,회계/재무,Excel,672,62.20048,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-05-25,회계/재무,Excel,672,64.35207,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-01,회계/재무,Excel,672,86.16136,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-08,회계/재무,Excel,672,96.23471,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-15,회계/재무,Excel,672,81.80929,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-22,회계/재무,Excel,672,79.4132,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-29,회계/재무,Excel,672,68.36185,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-07-06,회계/재무,Excel,672,69.92665,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-07-13,회계/재무,Excel,672,64.98777,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-07-20,회계/재무,Excel,672,53.64303,,20,20,20,60,30,INTENT_EMPTY_RESULT
2025-12-29,회계/재무,세무,439,83.63988,37.43315,20,20,20,60,30,OK
2026-01-05,회계/재무,세무,439,91.86834,36.89839,20,20,20,60,30,OK
2026-01-12,회계/재무,세무,439,100.0,49.73262,20,20,20,60,30,OK
2026-01-19,회계/재무,세무,439,97.96708,34.75935,20,20,20,60,30,OK
2026-01-26,회계/재무,세무,439,90.12584,41.17647,20,20,20,60,30,OK
2026-02-02,회계/재무,세무,439,82.09099,54.01069,20,20,20,60,30,OK
2026-02-09,회계/재무,세무,439,83.05905,51.33689,20,20,20,60,30,OK
2026-02-16,회계/재무,세무,439,66.1181,41.17647,20,20,20,60,30,OK
2026-02-23,회계/재무,세무,439,84.12391,39.57219,20,20,20,60,30,OK
2026-03-02,회계/재무,세무,439,81.89738,26.2032,20,20,20,60,30,OK
2026-03-09,회계/재무,세무,439,80.15488,23.52941,20,20,20,60,30,OK
2026-03-16,회계/재무,세무,439,84.0271,29.41176,20,20,20,60,30,OK
2026-03-23,회계/재무,세무,439,84.41432,16.57754,20,20,20,60,30,OK
2026-03-30,회계/재무,세무,439,82.09099,25.66844,20,20,20,60,30,OK
2026-04-06,회계/재무,세무,439,78.21878,24.59893,20,20,20,60,30,OK
2026-04-13,회계/재무,세무,439,66.98935,60.96256,20,20,20,60,30,OK
2026-04-20,회계/재무,세무,439,67.8606,74.86631,20,20,20,60,30,OK
2026-04-27,회계/재무,세무,439,59.0513,56.14973,20,20,20,60,30,OK
2026-05-04,회계/재무,세무,439,68.44143,67.91443,20,20,20,60,30,OK
